3.068716753954380238e+03,0.000000000000000000e+00,1.514485920641874600e+03
0.000000000000000000e+00,3.078799116575685275e+03,2.013988353741146284e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
